attack,file_name,csv_name,dataset_name,model_name,adv_size,success_rate,L2,L1,Linf,L0,mse,uqi,ergas,sam,scc,vifp,rase,psnrb,magnet_det,squeezer_det,is_succ
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.2844107760255779,3.617896627211105,0.02999730764650832,3072.0,2.6331214036286273e-05,0.9999430910516306,441.9351448468435,0.008838484903684987,0.9907458038239838,1.0016065121158872,63.73451796796894,46.04841802538698,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.4132981878246226,5.65262701518687,0.03999759204247416,3072.0,5.560396876924382e-05,0.9996654196954909,1088.2324062309754,0.016721918934708094,0.9747102861758958,0.9994065547361987,157.2461470994575,43.39080847861092,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.7204504452239646,12.181815534304173,0.05999280938915175,3049.0,0.00016896121224720345,0.9995255649604712,1281.1603327086966,0.02146217230854248,0.9413301811665092,0.99907575110967,184.06996809551927,36.692545251142604,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.7004058512540317,11.630582171795417,0.05999011911597907,3070.0,0.00015969022020536613,0.9993426625387869,1518.4998086742967,0.021496430464738103,0.9787335001272952,1.0016927812921663,218.9329211475266,37.56025761867376,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.5534056463450866,8.500537262113722,0.049995178101109525,3072.0,9.969329733288512e-05,0.9982857984935336,2319.8597829998694,0.03939091715015888,0.9687879780047876,0.9997370879459774,333.8683600093293,40.061799982248594,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.4112390146909896,5.67479454267259,0.03999663661508002,3072.0,5.505127838672394e-05,0.9998752000584495,695.0748134948421,0.014211744806514269,0.9463815364771437,0.9984772796341828,99.75269216544888,41.77506821272643,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.292464623182213,3.698860266103467,0.0299976504316517,3072.0,2.784360540791466e-05,0.9999432435754335,457.534634168044,0.009961889724010417,0.9928834317861758,1.0000812661573593,65.95705084655123,45.63855859459232,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.27255404538900746,3.3397461116898244,0.029996847463589077,3004.0,2.418154546156027e-05,0.9998737404174483,671.4911680371123,0.009087986489542996,0.9899426609957102,0.9993869362828919,96.81713828161372,45.697890106431316,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.17787397640618155,1.9400344743886497,0.01999688335493499,3003.0,1.0299202956558212e-05,0.9999867042521432,232.2693841528149,0.004459337186682646,0.9968409440395168,1.0009294315995196,33.52519786628407,49.45587798881843,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,1.4587640656442282,30.92283578642516,0.09998919145733698,3072.0,0.0006927059242235932,0.9986191308149898,2151.5652071623813,0.04440124225486838,0.8539133640507779,1.0011935094098543,310.65940997159095,31.544768558973452,1,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.6948289572333495,11.555788405122714,0.05999691965533238,3072.0,0.00015715731764647913,0.9996520982904329,1127.5457987795833,0.02096311424637735,0.9563269376360243,0.9959377461817303,162.79373481599652,30.215173923936142,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.6864645060127135,11.281178315814728,0.05998789656396006,3072.0,0.0001533963274789319,0.9969556810165868,2782.856970867709,0.056416297740490284,0.9567496964912889,1.0002475113851572,401.4114527576234,37.87510838404217,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.6636272205212855,10.803122064032975,0.0599913677748512,3072.0,0.00014335972910703353,0.9986790342537953,2349.96584510318,0.02782734637617713,0.96210015090903,0.9950410437305878,339.0990125461179,38.17907303331043,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.8195691828151352,14.342498623404431,0.0699861872429941,3072.0,0.00021865027520191036,0.9987611318680392,1895.831663812097,0.030430702908005702,0.9018930250960636,1.0019186658988126,272.96209689368783,36.663057839808516,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.4109003746166636,5.613272949008672,0.0399964047413246,3072.0,5.496065034508936e-05,0.9998438951736061,754.3592513499067,0.0161252975179047,0.9923778773071863,1.0012282204500889,108.71404269873467,28.898110298274332,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.8634051812308714,15.258227574460062,0.0699898324760736,3072.0,0.00024266552961468553,0.9991353264524362,1633.4545189809808,0.03480904247222915,0.9305089032101144,0.9986329941941531,235.87301359545188,36.22232086329687,0,0,1
zoo,zoo11010.0_succ,gen_list_zoo,cifar,conv12,63,0.7411764705882353,0.7179557309223652,12.4347774679316,0.05999297336036086,3072.0,0.0001677931092331601,0.9988161595341132,1759.0087749726292,0.03662101693177032,0.920845572287774,0.9921649004510166,254.0670710326642,32.03331507513732,0,0,1
